"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1105","Positive Regulation Of Exosomal Secretion (GO:1903543)","1/14",0.20048512941489,0.366322963737377,0,0,4.78821811100292,7.69473929723326,"SMPD3"
"1106","Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273)","1/14",0.20048512941489,0.366322963737377,0,0,4.78821811100292,7.69473929723326,"SQSTM1"
"1107","Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)","1/14",0.20048512941489,0.366322963737377,0,0,4.78821811100292,7.69473929723326,"WNT5A"
"1108","Positive Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060340)","1/14",0.20048512941489,0.366322963737377,0,0,4.78821811100292,7.69473929723326,"WNT5A"
"1109","Protein Homotrimerization (GO:0070207)","1/14",0.20048512941489,0.366322963737377,0,0,4.78821811100292,7.69473929723326,"SLC1A5"
"1110","Protein Trimerization (GO:0070206)","1/14",0.20048512941489,0.366322963737377,0,0,4.78821811100292,7.69473929723326,"SLC1A5"
"1111","Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189)","1/14",0.20048512941489,0.366322963737377,0,0,4.78821811100292,7.69473929723326,"LHX1"
"1112","Positive Regulation Of Cellular Catabolic Process (GO:0031331)","4/146",0.201867640354198,0.368517365035092,0,0,1.75862844800432,2.81405707474763,"PRKAA2;DTX3L;SQSTM1;OPTN"
"1113","Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)","3/98",0.203432423610074,0.371040269477493,0,0,1.96996312437144,3.13701143637985,"SCD;EBF2;CXCR4"
"1114","Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)","2/53",0.205110294836905,0.37176240939189,0,0,2.44407096171802,3.87191535483779,"CDKN1C;CDC6"
"1115","Carboxylic Acid Transport (GO:0046942)","2/53",0.205110294836905,0.37176240939189,0,0,2.44407096171802,3.87191535483779,"SLC1A5;SLC16A3"
"1116","Cellular Response To Alcohol (GO:0097306)","2/53",0.205110294836905,0.37176240939189,0,0,2.44407096171802,3.87191535483779,"MYL1;ADCY2"
"1117","Tight Junction Assembly (GO:0120192)","2/53",0.205110294836905,0.37176240939189,0,0,2.44407096171802,3.87191535483779,"CLDN5;MARVELD3"
"1118","Mitochondrial Transport (GO:0006839)","2/53",0.205110294836905,0.37176240939189,0,0,2.44407096171802,3.87191535483779,"TSPO;PMAIP1"
"1119","Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)","2/53",0.205110294836905,0.37176240939189,0,0,2.44407096171802,3.87191535483779,"IFI6;THBS1"
"1120","Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)","2/53",0.205110294836905,0.37176240939189,0,0,2.44407096171802,3.87191535483779,"CELF2;CELF3"
"1121","Regulation Of Lipid Metabolic Process (GO:0019216)","2/54",0.210917505164183,0.373685308099356,0,0,2.3969474969475,3.73034108811934,"RNF213;ID2"
"1122","Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)","2/54",0.210917505164183,0.373685308099356,0,0,2.3969474969475,3.73034108811934,"ID2;THBS1"
"1123","Mesenchymal Cell Differentiation (GO:0048762)","2/54",0.210917505164183,0.373685308099356,0,0,2.3969474969475,3.73034108811934,"TGFB2;WNT5A"
"1124","Protein K63-linked Ubiquitination (GO:0070534)","2/54",0.210917505164183,0.373685308099356,0,0,2.3969474969475,3.73034108811934,"RNF213;UBE2T"
"1125","Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)","4/149",0.211724742700219,0.373685308099356,0,0,1.72197862729977,2.67331711408401,"NFKBIA;PRNP;SP100;ID2"
"1126","Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"DAB2"
"1127","T Cell Homeostasis (GO:0043029)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"PMAIP1"
"1128","Regulation Of Interleukin-13 Production (GO:0032656)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"TNFRSF21"
"1129","Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CLU"
"1130","Regulation Of Lipoprotein Lipase Activity (GO:0051004)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"HDAC9"
"1131","Amyloid-Beta Metabolic Process (GO:0050435)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"BACE2"
"1132","Regulation Of Monocyte Differentiation (GO:0045655)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CDK6"
"1133","Astrocyte Development (GO:0014002)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CDK6"
"1134","Cardiac Myofibril Assembly (GO:0055003)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"TTN"
"1135","Cellular Response To Corticosteroid Stimulus (GO:0071384)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"NR3C1"
"1136","Cellular Response To Sterol (GO:0036315)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"MYL1"
"1137","Dendritic Spine Morphogenesis (GO:0060997)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"EPHB1"
"1138","Digestive Tract Morphogenesis (GO:0048546)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"ID2"
"1139","Sphingolipid Catabolic Process (GO:0030149)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"SMPD3"
"1140","Sympathetic Nervous System Development (GO:0048485)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"TFAP2B"
"1141","High-Density Lipoprotein Particle Remodeling (GO:0034375)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"PLTP"
"1142","Negative Regulation Of DNA Replication (GO:0008156)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CDC6"
"1143","Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"THBS1"
"1144","Negative Regulation Of Focal Adhesion Assembly (GO:0051895)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"THBS1"
"1145","Negative Regulation Of Immune Effector Process (GO:0002698)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CD47"
"1146","Negative Regulation Of Phagocytosis (GO:0050765)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CD47"
"1147","Negative Regulation Of Platelet Activation (GO:0010544)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CD9"
"1148","Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"USP18"
"1149","Neurotrophin Signaling Pathway (GO:0038179)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"DDIT4"
"1150","Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"PMAIP1"
"1151","Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"RGCC"
"1152","Positive Regulation Of Glucose Metabolic Process (GO:0010907)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"PMAIP1"
"1153","Positive Regulation Of Secretion (GO:0051047)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"FLNB"
"1154","Presynapse Assembly (GO:0099054)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"WNT5A"
"1155","Protein Localization To Microtubule Organizing Center (GO:1905508)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"SPAG5"
"1156","Regulation Of Amyloid Fibril Formation (GO:1905906)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CLU"
"1157","Regulation Of Amyloid-Beta Clearance (GO:1900221)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CLU"
"1158","Regulation Of Bicellular Tight Junction Assembly (GO:2000810)","1/15",0.213166298905938,0.373685308099356,0,0,4.44597649186257,6.87206882296482,"CLDN5"
"1159","Purine Ribonucleotide Biosynthetic Process (GO:0009152)","2/55",0.216740844015662,0.379623738871263,0,0,2.35160227613058,3.59572429491081,"NPPC;ADCY2"
"1160","Calcium Ion Homeostasis (GO:0055074)","3/102",0.219893690832699,0.382676123720604,0,0,1.88998262883613,2.86258861723823,"CASQ2;SLC8A1;TRDN"
"1161","Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)","2/56",0.222578348908532,0.382676123720604,0,0,2.30793650793651,3.46761946526294,"AKR1C1;THBS1"
"1162","Mitotic DNA Damage Checkpoint Signaling (GO:0044773)","2/56",0.222578348908532,0.382676123720604,0,0,2.30793650793651,3.46761946526294,"FANCD2;CDK1"
"1163","Defense Response To Bacterium (GO:0042742)","5/204",0.223524173607252,0.382676123720604,0,0,1.56906326504316,2.35082661722887,"RNF213;ANXA3;REG3G;NLRP1;OPTN"
"1164","Inorganic Cation Import Across Plasma Membrane (GO:0098659)","3/103",0.224051329206002,0.382676123720604,0,0,1.8709872611465,2.79877262091281,"ATP1A3;CLU;SLC8A1"
"1165","DNA Repair-Dependent Chromatin Remodeling (GO:0140861)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"DTX3L"
"1166","Regulation Of Fatty Acid Oxidation (GO:0046320)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"FABP3"
"1167","Regulation Of Fibrinolysis (GO:0051917)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"THBS1"
"1168","acetyl-CoA Metabolic Process (GO:0006084)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"HMGCS1"
"1169","Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"PERP"
"1170","Apoptotic Nuclear Changes (GO:0030262)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"BLCAP"
"1171","Autonomic Nervous System Development (GO:0048483)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"TFAP2B"
"1172","Regulation Of Plasminogen Activation (GO:0010755)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"THBS1"
"1173","Regulation Of Protein Kinase C Signaling (GO:0090036)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"WNT5A"
"1174","Regulation Of Response To Cytokine Stimulus (GO:0060759)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"WNT5A"
"1175","Chondroitin Sulfate Metabolic Process (GO:0030204)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"DSE"
"1176","Response To UV-B (GO:0010224)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"NLRP1"
"1177","Retinal Metabolic Process (GO:0042574)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"AKR1C1"
"1178","Reverse Cholesterol Transport (GO:0043691)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"CLU"
"1179","Stabilization Of Membrane Potential (GO:0030322)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"KCNK6"
"1180","Glycoprotein Catabolic Process (GO:0006516)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"FBXO2"
"1181","Heart Process (GO:0003015)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"TRDN"
"1182","Innate Immune Response-Activating Signaling Pathway (GO:0002758)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"NLRP1"
"1183","Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"SLC8A1"
"1184","Mitophagy (GO:0000423)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"SQSTM1"
"1185","Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"TGFB2"
"1186","Negative Regulation Of Interleukin-10 Production (GO:0032693)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"TNFRSF21"
"1187","Negative Regulation Of Phosphatase Activity (GO:0010923)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"TGFB2"
"1188","Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"CLU"
"1189","Pharyngeal System Development (GO:0060037)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"TGFB2"
"1190","Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"IL6ST"
"1191","Positive Regulation Of Lymphocyte Migration (GO:2000403)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"CXCL10"
"1192","Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"WNT5A"
"1193","Positive Regulation Of Positive Chemotaxis (GO:0050927)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"VEGFD"
"1194","Positive Regulation Of Telomere Capping (GO:1904355)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"NEK2"
"1195","Protein Kinase A Signaling (GO:0010737)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"TTN"
"1196","Regulation Of NMDA Receptor Activity (GO:2000310)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"CCL2"
"1197","Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)","1/16",0.225646955711115,0.382676123720604,0,0,4.14936708860759,6.17750985446419,"THBS1"
"1198","Endosome To Lysosome Transport (GO:0008333)","2/57",0.228428115127848,0.386746516855322,0,0,2.26585858585859,3.34561659038873,"DTX3L;RHOB"
"1199","Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)","2/57",0.228428115127848,0.386746516855322,0,0,2.26585858585859,3.34561659038873,"WNT5A;NLRP1"
"1200","Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)","3/105",0.232412114696745,0.393163827361993,0,0,1.8341139003372,2.67641810268785,"TGFB2;HAND2;TNIK"
"1201","Selective Autophagy (GO:0061912)","2/58",0.234288294458173,0.39364175118617,0,0,2.22528344671202,3.22933777861456,"RNF213;SQSTM1"
"1202","Regulation Of Bone Mineralization (GO:0030500)","2/58",0.234288294458173,0.39364175118617,0,0,2.22528344671202,3.22933777861456,"OSR2;SLC8A1"
"1203","Positive Regulation Of Cell Growth (GO:0030307)","3/106",0.236613781835151,0.39364175118617,0,0,1.81621421062396,2.61775690794822,"SYT4;TGFB2;SYT1"
"1204","DNA Biosynthetic Process (GO:0071897)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"RRM1"
"1205","Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"ANK3"
"1206","Androgen Receptor Signaling Pathway (GO:0030521)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"PMEPA1"
"1207","Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"DUSP1"
"1208","Aorta Morphogenesis (GO:0035909)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"TFAP2B"
"1209","Carbohydrate Derivative Catabolic Process (GO:1901136)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"FBXO2"
"1210","Regulation Of Receptor Recycling (GO:0001919)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"OPTN"
"1211","Cellular Response To Glucocorticoid Stimulus (GO:0071385)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"NR3C1"
"1212","Regulation Of Tubulin Deacetylation (GO:0090043)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"PRKAA2"
"1213","Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"CDC20"
"1214","Extracellular Matrix Assembly (GO:0085029)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"HAS2"
"1215","Hippo Signaling (GO:0035329)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"AMOTL1"
"1216","Negative Regulation Of Cellular Senescence (GO:2000773)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"CDK6"
"1217","Nicotinamide Nucleotide Metabolic Process (GO:0046496)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"KRT17"
"1218","Polyol Metabolic Process (GO:0019751)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"INPP4B"
"1219","Positive Regulation By Host Of Viral Process (GO:0044794)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"KRT17"
"1220","Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"DAB2"
"1221","Positive Regulation Of Amyloid-Beta Formation (GO:1902004)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"CLU"
"1222","Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"TGFB2"
"1223","Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"WNT5A"
"1224","Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"PRKAA2"
"1225","Positive Regulation Of Stem Cell Differentiation (GO:2000738)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"TGFB2"
"1226","Protein Localization To Centrosome (GO:0071539)","1/17",0.237930260446025,0.39364175118617,0,0,3.88983386075949,5.58493660345928,"SPAG5"
